doc_id,index_in_doc,term,is_food
371,306,their ravioli,False
371,327,thanks bootlegger,False
372,4,the only,False
372,9,only downside,False
372,18,downside to,False
372,21,to this,False
372,26,this place,False
372,14,place i,False
372,34,i think,False
372,23,think is,False
372,43,is that,False
372,48,that it,False
372,51,it needs,False
372,57,needs more,False
372,62,more seating,False
372,76,ive heard,False
372,82,heard that,False
372,87,that this,False
372,92,this one,False
372,96,one has,False
372,100,has more,False
372,105,more than,False
372,0,than the,False
372,114,the other,False
372,120,other vegas,False
372,126,vegas location,False
372,135,location but,False
372,139,but my,False
372,142,my friend,False
372,149,friend and,False
372,23,and i,False
372,155,i had,False
372,159,had to,False
372,162,to wait,False
372,28,wait a,False
372,169,a few,False
372,173,few minutes,False
372,181,minutes to,False
372,184,to get,False
372,45,get a,False
372,190,a place,False
372,196,place to,False
372,199,to sit,False
372,203,sit for,False
372,207,for two,False
372,219,other than,False
372,224,than that,False
372,236,the service,False
372,244,service was,False
372,248,was great,False
372,64,im a,False
372,261,a vegetarian,False
372,272,vegetarian and,False
372,276,and they,False
372,281,they let,False
372,285,let me,False
372,288,me swap,False
372,293,swap out,False
372,110,out the,False
372,301,the meat,False
372,306,meat that,False
372,311,that was,False
372,4,was on,False
372,115,on the,False
372,322,the menu,False
372,327,menu for,False
372,78,for a,False
372,13,a side,False
372,338,side dish,False
372,343,dish so,False
372,32,so i,False
372,348,i was,False
372,352,was able,False
372,357,able to,False
372,360,to make,False
372,365,make my,False
372,368,my meal,False
372,373,meal even,False
372,378,even more,False
372,383,more healthy,False
372,84,its a,False
372,399,a fun,False
372,403,fun place,False
372,409,place because,False
372,417,because they,False
372,422,they have,False
372,427,have two,False
372,431,two sides,False
372,437,sides to,False
372,214,to the,False
372,444,the menu,False
372,449,menu healthy,False
372,457,healthy and,False
372,461,and happy,False
372,36,happy i,False
372,2,i e,False
372,476,not healthy,False
372,484,healthy haha,False
372,494,so if,False
372,497,if youre,False
372,503,youre friends,False
372,511,friends with,False
372,97,with a,False
372,518,a super,False
372,524,super healthy,False
372,532,healthy person,False
372,58,person or,False
372,107,or a,False
372,544,a super,False
372,550,super unhealthy,False
372,560,unhealthy person,False
372,567,person theres,False
372,574,theres something,False
372,584,something for,False
372,588,for either,False
372,595,either one,False
372,602,i would,False
372,608,would say,False
372,393,say its,False
372,616,its more,False
372,92,more on,False
372,232,on the,False
372,628,the expensive,False
372,333,expensive side,False
372,643,side for,False
372,123,for a,False
372,649,a naan,False
372,654,naan just,False
372,659,just for,False
372,129,for a,False
372,665,a small,False
372,671,small meal,False
372,676,meal but,False
372,40,but i,False
372,682,i enjoyed,False
372,690,enjoyed what,False
372,48,what i,False
372,697,i had,False
372,701,had and,False
372,705,and definitely,False
372,716,definitely plan,False
372,132,plan on,False
372,724,on coming,False
372,731,coming back,False
373,2,i think,False
373,8,think this,False
373,13,this one,False
373,17,one ends,False
373,22,ends up,False
373,25,up getting,False
373,33,getting between,False
373,41,between a,False
373,44,and a,False
373,56,star if,False
373,59,if only,False
373,0,only i,False
373,66,i could,False
373,72,could do,False
373,75,do halfstars,False
373,85,halfstars here,False
373,90,here from,False
373,95,from me,False
373,44,me and,False
373,102,and heres,False
373,108,heres why,False
373,119,pros the,False
373,123,the food,False
373,10,food is,False
373,131,is delicious,False
373,146,and with,False
373,151,with plenty,False
373,158,plenty of,False
373,161,of options,False
373,169,options im,False
373,172,im vegetarian,False
373,183,vegetarian theres,False
373,48,theres a,False
373,192,a lot,False
373,196,lot of,False
373,199,of tasty,False
373,205,tasty options,False
373,213,options to,False
373,216,to choose,False
373,223,choose from,False
373,237,theyll also,False
373,242,also let,False
373,246,let you,False
373,250,you sample,False
373,257,sample something,False
373,267,something if,False
373,270,if youve,False
373,276,youve never,False
373,282,never tried,False
373,147,tried it,False
373,295,i recently,False
373,304,recently moved,False
373,102,moved here,False
373,315,here from,False
373,183,from the,False
373,324,the midwest,False
373,98,midwest and,False
373,336,and had,False
373,340,had never,False
373,346,never eat,False
373,350,eat cactus,False
373,357,cactus before,False
373,372,turns out,False
373,376,out its,False
373,380,its yummy,False
373,389,i had,False
373,393,had two,False
373,397,two burritos,False
373,142,burritos and,False
373,230,and they,False
373,415,they were,False
373,420,were very,False
373,425,very good,False
373,430,good cons,False
373,230,cons the,False
373,439,the food,False
373,128,food is,False
373,447,is given,False
373,4,given in,False
373,456,in very,False
373,461,very small,False
373,467,small portions,False
373,4,usually i,False
373,488,i dont,False
373,493,dont complain,False
373,502,complain about,False
373,508,about this,False
373,513,this because,False
373,521,because im,False
373,53,im a,False
373,526,a small,False
373,532,small person,False
373,332,person and,False
373,543,and huge,False
373,548,huge portions,False
373,557,portions are,False
373,478,are usually,False
373,76,usually a,False
373,571,a waste,False
373,360,waste or,False
373,81,or a,False
373,582,a doggie,False
373,589,doggie bag,False
373,10,but i,False
373,601,i also,False
373,606,also have,False
373,98,have a,False
373,613,a healthy,False
373,621,healthy appetite,False
373,406,appetite and,False
373,634,and found,False
373,640,found that,False
373,645,that one,False
373,397,one burrito,False
373,571,burrito was,False
373,661,was not,False
373,665,not enough,False
373,677,so if,False
373,680,if youve,False
373,686,youve never,False
373,692,never been,False
373,184,been here,False
373,33,here be,False
373,13,be on,False
373,320,on the,False
373,712,the safe,False
373,717,safe side,False
373,539,side and,False
373,726,and order,False
373,732,order two,False
373,736,two of,False
373,739,of whatever,False
373,748,whatever youre,False
373,754,youre thinking,False
373,763,thinking of,False
373,766,of ordering,False
373,781,the tacos,False
373,787,tacos are,False
373,791,are even,False
373,796,even smaller,False
373,239,smaller so,False
373,807,so maybe,False
373,813,maybe three,False
373,825,and im,False
373,828,im talking,False
373,836,talking about,False
373,142,about a,False
373,844,a normal,False
373,851,normal person,False
373,858,person whos,False
373,863,whos feeling,False
373,44,feeling an,False
373,874,an average,False
373,882,average hunger,False
373,889,hunger level,False
373,900,if youre,False
373,906,youre starving,False
373,915,starving please,False
373,425,please go,False
373,925,go elsewhere,False
373,935,elsewhere haha,False
373,463,haha all,False
373,944,all that,False
373,949,that being,False
373,955,being said,False
373,960,said its,False
373,964,its definitely,False
373,975,definitely worth,False
373,981,worth going,False
373,402,going to,False
373,444,this is,False
373,1000,is mexican,False
373,1008,mexican food,False
373,1013,food made,False
373,1018,made by,False
373,1021,by people,False
373,1028,people from,False
373,1033,from mexico,False
373,15,i e,False
373,1050,the way,False
373,1054,way mexican,False
373,1062,mexican food,False
373,1067,food should,False
373,357,should be,False
373,1083,its authentic,False
375,6,there werent,False
375,13,werent many,False
375,18,many vegetarian,False
375,29,vegetarian options,False
375,37,options and,False
375,25,and i,False
375,43,i wasnt,False
375,49,wasnt too,False
375,53,too terribly,False
375,62,terribly impressed,False
375,72,impressed with,False
375,77,with what,False
375,32,what i,False
375,84,i had,False
375,88,had spinach,False
375,96,spinach salad,True
375,102,salad but,False
375,41,but i,False
375,43,i was,False
375,112,was out,False
375,116,out with,False
375,121,with friends,False
375,129,friends and,False
375,133,and this,False
375,138,this place,False
375,144,place has,False
375,14,has a,False
375,150,a nice,False
375,155,nice atmosphere,False
375,49,atmosphere to,False
375,73,to it,False
375,178,the waiters,False
375,6,waiters were,False
375,191,were all,False
375,195,all courteous,False
375,205,courteous and,False
375,209,and took,False
375,214,took good,False
375,219,good care,False
375,224,care of,False
375,202,of us,False
375,44,us as,False
375,233,as well,False
376,7,almost wish,False
376,8,wish i,False
376,14,i could,False
376,20,could give,False
376,25,give this,False
376,30,this place,False
376,51,came here,False
376,0,here a,False
376,58,a few,False
376,62,few months,False
376,69,months back,False
376,79,it wasnt,False
376,85,wasnt astounding,False
376,96,astounding cuisine,False
376,104,cuisine and,False
376,108,and they,False
376,113,they didnt,False
376,119,didnt have,False
376,124,have much,False
376,129,much for,False
376,133,for vegetarians,False
376,145,vegetarians but,False
376,108,but the,False
376,153,the sandwich,False
376,12,sandwich i,False
376,113,i did,False
376,168,did have,False
376,79,have was,False
376,177,was yummy,False
376,188,if youre,False
376,92,youre in,False
376,197,in caesars,False
376,154,caesars and,False
376,209,and want,False
376,32,want a,False
376,216,a relatively,False
376,227,relatively healthy,False
376,235,healthy option,False
376,242,option this,False
376,247,this place,False
376,253,place has,False
376,188,has your,False
376,262,your back,False
378,5,from the,False
378,9,the outside,False
378,17,outside this,False
378,22,this doesnt,False
378,29,doesnt seem,False
378,34,seem like,False
378,39,like the,False
378,43,the kind,False
378,48,kind of,False
378,51,of place,False
378,57,place that,False
378,62,that would,False
378,68,would have,False
378,53,have a,False
378,75,a veggie,False
378,82,veggie burger,True
378,89,burger or,False
378,92,or have,False
378,97,have amazing,False
378,105,amazing service,False
378,113,service but,False
378,117,but they,False
378,122,they have,False
378,127,have both,False
378,139,their red,False
378,143,red wine,True
378,19,wine is,False
378,151,is also,False
378,156,also delicious,False
378,170,i wish,False
378,13,wish i,False
378,177,i would,False
378,183,would have,False
378,188,have grabbed,False
378,117,grabbed the,False
378,200,the servers,False
378,208,servers name,False
378,213,name she,False
378,217,she was,False
378,221,was awesome,False
378,229,awesome and,False
378,233,and completely,False
378,244,completely on,False
378,247,on top,False
378,251,top of,False
378,254,of things,False
378,261,things making,False
378,268,making sure,False
378,273,sure my,False
378,276,my friend,False
378,283,friend and,False
378,19,and i,False
378,289,i were,False
378,294,were taken,False
378,300,taken care,False
378,305,care of,False
378,308,of while,False
378,222,while we,False
378,317,we were,False
378,322,were there,False
378,338,looking forward,False
378,247,forward to,False
378,349,to coming,False
378,356,coming back,False
378,59,back at,False
378,224,at some,False
378,369,some point,False
379,6,after reading,False
379,14,reading so,False
379,17,so many,False
379,22,many reviews,False
379,30,reviews of,False
379,33,of bad,False
379,37,bad customer,False
379,46,customer service,False
379,10,service i,False
379,56,i was,False
379,60,was prepared,False
379,40,prepared to,False
379,72,to be,False
379,75,be completely,False
379,86,completely underserved,False
379,98,underserved when,False
379,25,when i,False
379,105,i got,False
379,109,got here,False
379,114,here but,False
379,118,but every,False
379,124,every worker,False
379,50,worker i,False
379,133,i came,False
379,138,came into,False
379,143,into contact,False
379,151,contact with,False
379,156,with was,False
379,160,was polite,False
379,167,polite then,False
379,172,then again,False
379,178,again im,False
379,18,im an,False
379,184,an outgoing,False
379,193,outgoing person,False
379,200,person and,False
379,54,and i,False
379,206,i tend,False
379,69,tend to,False
379,214,to bring,False
379,220,bring that,False
379,184,that out,False
379,10,out in,False
379,232,in people,False
379,249,perhaps more,False
379,254,more of,False
379,167,of the,False
379,261,the angry,False
379,267,angry reviewers,False
379,277,reviewers should,False
379,284,should try,False
379,140,try to,False
379,291,to catch,False
379,297,catch flies,False
379,303,flies with,False
379,308,with honey,False
379,314,honey instead,False
379,322,instead of,False
379,325,of vinegar,False
379,337,in fact,False
379,103,fact i,False
379,344,i think,False
379,257,think the,False
379,354,the clientele,False
379,364,clientele was,False
379,368,was more,False
379,373,more rude,False
379,378,rude than,False
379,350,than the,False
379,387,the workers,False
379,131,workers i,False
379,397,i understand,False
379,408,understand being,False
379,144,being on,False
379,383,on the,False
379,421,the hunt,False
379,426,hunt but,False
379,430,but seriously,False
379,446,are these,False
379,452,these people,False
379,459,people human,False
379,468,i do,False
379,471,do agree,False
379,477,agree however,False
379,485,however that,False
379,417,that the,False
379,494,the aisles,False
379,64,aisles are,False
379,505,are too,False
379,509,too small,False
379,404,small and,False
379,519,and that,False
379,524,that could,False
379,530,could make,False
379,535,make almost,False
379,542,almost anyone,False
379,549,anyone irritated,False
380,3,id been,False
380,8,been to,False
380,11,to the,False
380,15,the hash,False
380,20,hash house,False
380,26,house downtown,False
380,35,downtown but,False
380,39,but not,False
380,43,not this,False
380,48,this particular,False
380,59,particular location,False
380,68,location in,False
380,71,in the,False
380,75,the linq,False
380,87,this time,False
380,92,time around,False
380,0,around i,False
380,101,i had,False
380,105,had breakfast,False
380,129,specifically the,False
380,133,the pancake,False
380,141,pancake yes,False
380,145,yes it,False
380,148,it was,False
380,152,was one,False
380,156,one singular,False
380,165,singular pancake,False
380,179,see picture,False
380,187,picture below,False
380,200,the waiter,False
380,207,waiter we,False
380,210,we had,False
380,214,had was,False
380,218,was attentive,False
380,228,attentive and,False
380,232,and checked,False
380,65,checked on,False
380,22,on us,False
380,246,us often,False
380,196,also the,False
380,263,the freshsqueezed,False
380,277,freshsqueezed juice,False
380,283,juice was,False
380,287,was very,False
380,292,very delicious,False
381,2,a girlfriend,False
381,13,girlfriend and,False
381,3,and i,False
381,19,i found,False
381,25,found our,False
381,29,our way,False
381,33,way here,False
381,38,here and,False
381,42,and it,False
381,45,it happened,False
381,54,happened to,False
381,57,to be,False
381,60,be happy,False
381,66,happy hour,False
381,76,we couldnt,False
381,84,couldnt believe,False
381,92,believe the,False
381,96,the prices,False
381,103,prices especially,False
381,114,especially for,False
381,118,for tivoli,False
381,125,tivoli village,False
381,138,the wine,False
381,143,wine was,False
381,147,was so,False
381,150,so good,False
381,155,good and,False
381,134,and the,False
381,163,the food,False
381,168,food was,False
381,172,was delicious,False
381,144,delicious as,False
381,185,as well,False
381,194,i think,False
381,159,think the,False
381,204,the guy,False
381,208,guy who,False
381,212,who made,False
381,67,made our,False
381,221,our food,False
381,226,food was,False
381,230,was also,False
381,217,also our,False
381,239,our server,False
381,246,server which,False
381,8,which i,False
381,254,i appreciated,False
381,266,appreciated since,False
381,17,since i,False
381,274,i really,False
381,281,really enjoyed,False
381,289,enjoyed what,False
381,42,what i,False
381,261,i ate,False
381,300,ate and,False
381,304,and got,False
381,308,got to,False
381,311,to tell,False
381,200,tell the,False
381,320,the chef,False
381,139,chef in,False
381,328,in person,False
381,335,person how,False
381,339,how much,False
381,87,much i,False
381,346,i enjoyed,False
381,354,enjoyed it,False
381,362,he is,False
381,365,is not,False
381,369,not only,False
381,0,only a,False
381,376,a great,False
381,382,great cook,False
381,387,cook but,False
381,13,but an,False
381,394,an attentive,False
381,404,attentive and,False
381,408,and engaging,False
381,417,engaging server,False
381,428,i cant,False
381,433,cant wait,False
381,438,wait to,False
381,441,to come,False
381,446,come back,False
381,451,back here,False
381,456,here again,False
383,2,i went,False
383,7,went here,False
383,12,here last,False
383,17,last week,False
383,22,week with,False
383,13,with a,False
383,29,a friend,False
383,36,friend and,False
383,23,and it,False
383,43,it was,False
383,47,was fantastic,False
383,65,first of,False
383,68,of all,False
383,0,all i,False
383,74,i love,False
383,79,love that,False
383,84,that they,False
383,89,they make,False
383,84,make the,False
383,98,the guacamole,False
383,108,guacamole right,False
383,114,right in,False
383,117,in front,False
383,123,front of,False
383,126,of you,False
383,137,very cool,False
383,147,and also,False
383,40,also it,False
383,155,it was,False
383,132,was very,False
383,164,very delicious,False
383,177,i got,False
383,94,got the,False
383,185,the vegetarian,False
383,196,vegetarian fajitas,False
383,204,fajitas yum,False
383,143,yum and,False
383,23,and i,False
383,214,i had,False
383,218,had enough,False
383,225,enough food,False
383,230,food for,False
383,234,for two,False
383,238,two more,False
383,243,more meals,False
383,249,meals later,False
383,259,so definitely,False
383,277,value for,False
383,281,for your,False
383,286,your money,False
383,298,the service,False
383,306,service was,False
383,310,was also,False
383,315,also fantastic,False
383,329,i didnt,False
383,335,didnt even,False
383,340,even have,False
383,345,have to,False
383,348,to run,False
383,352,run out,False
383,356,out of,False
383,359,of water,False
383,365,water before,False
383,181,before the,False
383,376,the waiter,False
383,383,waiter was,False
383,81,was at,False
383,390,at my,False
383,393,my table,False
383,399,table giving,False
383,243,giving me,False
383,409,me more,False
383,418,i think,False
383,2,think we,False
383,427,we had,False
383,431,had maybe,False
383,437,maybe three,False
383,443,three different,False
383,453,different waiters,False
383,461,waiters attending,False
383,471,attending to,False
383,474,to different,False
383,484,different things,False
383,250,things at,False
383,282,at our,False
383,498,our table,False
383,262,all in,False
383,506,in all,False
383,517,all my,False
383,520,my friend,False
383,208,friend and,False
383,31,and i,False
383,533,i felt,False
383,159,felt very,False
383,543,very well,False
383,548,well taken,False
383,554,taken care,False
383,559,care of,False
383,565,i recently,False
383,574,recently moved,False
383,580,moved here,False
383,585,here from,False
383,294,from the,False
383,594,the midwest,False
383,611,never going,False
383,617,going to,False
383,620,to eat,False
383,624,eat mexican,False
383,632,mexican back,False
383,637,back home,False
383,642,home again,False
383,653,im too,False
383,657,too spoiled,False
383,665,spoiled now,False
383,676,great experience,False
383,527,experience and,False
383,691,and delicious,False
383,701,delicious food,False
384,5,love the,False
384,9,the vibe,False
384,14,vibe of,False
384,17,of this,False
384,22,this place,False
384,32,my date,False
384,37,date and,False
384,10,and i,False
384,43,i got,False
384,47,got to,False
384,50,to eat,False
384,54,eat on,False
384,57,on the,False
384,61,the second,False
384,68,second level,False
384,74,level so,False
384,77,so we,False
384,80,we got,False
384,84,got the,False
384,88,the bonus,False
384,94,bonus of,False
384,24,of a,False
384,99,a great,False
384,105,great view,False
384,118,there isnt,False
384,123,isnt much,False
384,64,much on,False
384,112,on the,False
384,135,the menu,False
384,140,menu thats,False
384,146,thats vegetarian,False
384,157,vegetarian otherwise,False
384,167,otherwise itd,False
384,11,itd be,False
384,33,be a,False
384,176,a fivestar,False
384,185,fivestar rating,False
384,192,rating for,False
384,135,for me,False
384,199,me but,False
384,131,but the,False
384,207,the portabello,False
384,218,portabello mushroom,False
384,227,mushroom sandwich,False
384,228,sandwich and,False
384,240,and salad,False
384,19,salad i,False
384,248,i had,False
384,252,had was,False
384,256,was delicious,False
384,269,i cant,False
384,274,cant remember,False
384,283,remember what,False
384,288,what our,False
384,292,our appetizer,False
384,302,appetizer was,False
384,306,was called,False
384,313,called but,False
384,317,but they,False
384,322,they were,False
384,327,were yummy,False
384,253,yummy as,False
384,336,as well,False
384,341,well picture,False
384,349,picture below,False
384,359,i even,False
384,364,even sprang,False
384,371,sprang for,False
384,158,for the,False
384,379,the carrot,False
384,386,carrot cake,True
384,29,cake my,False
384,394,my date,False
384,399,date had,False
384,403,had cheesecake,False
384,414,cheesecake for,False
384,418,for dessert,False
384,430,no regrets,False
384,443,our server,False
384,450,server was,False
384,454,was attentive,False
384,236,attentive and,False
384,468,and courteous,False
384,464,courteous and,False
384,18,and his,False
384,486,his recommendation,False
384,203,recommendation the,False
384,505,the appetizer,False
384,515,appetizer was,False
384,519,was spot,False
384,89,spot on,False
384,535,great eats,False
385,4,ive been,False
385,9,been here,False
385,14,here twice,False
385,20,twice now,False
385,24,now and,False
385,28,and there,False
385,34,there are,False
385,38,are definitely,False
385,49,definitely dishes,False
385,29,dishes here,False
385,61,here that,False
385,66,that are,False
385,70,are better,False
385,77,better than,False
385,82,than others,False
385,94,im vegetarian,False
385,105,vegetarian so,False
385,91,so im,False
385,111,im limited,False
385,119,limited to,False
385,122,to begin,False
385,128,begin with,False
385,133,with and,False
385,108,and im,False
385,140,im kind,False
385,145,kind of,False
385,24,of a,False
385,150,a health,False
385,157,health nut,False
385,161,nut so,False
385,164,so that,False
385,169,that limits,False
385,176,limits me,False
385,179,me further,False
385,192,if youre,False
385,63,youre at,False
385,201,at all,False
385,205,all like,False
385,210,like me,False
385,213,me avoid,False
385,28,avoid the,False
385,223,the egg,False
385,227,egg dishes,False
385,234,dishes with,False
385,83,with the,False
385,243,the hash,False
385,248,hash browns,True
385,41,browns in,False
385,258,in my,False
385,261,my opinion,False
385,269,opinion there,False
385,275,there wasnt,False
385,281,wasnt enough,False
385,288,enough taste,False
385,294,taste to,False
385,297,to compensate,False
385,308,compensate for,False
385,312,for how,False
385,316,how much,False
385,321,much oil,False
385,325,oil butter,False
385,332,butter fat,False
385,275,fat was,False
385,340,was clearly,False
385,348,clearly used,False
385,182,on the,False
385,82,the other,False
385,368,other hand,False
385,219,hand the,False
385,377,the waffles,False
385,385,waffles with,False
385,390,with fruit,False
385,396,fruit are,False
385,400,are so,False
385,403,so good,False
385,412,i havent,False
385,419,havent tried,False
385,239,tried the,False
385,429,the pancakes,False
385,325,pancakes but,False
385,442,but plan,False
385,447,plan to,False
385,450,to next,False
385,455,next time,False
385,112,time im,False
385,463,im there,False
385,473,i havent,False
385,480,havent tried,False
385,486,tried any,False
385,490,any of,False
385,269,of the,False
385,497,the dinner,False
385,504,dinner options,False
385,512,options not,False
385,516,not many,False
385,521,many options,False
385,529,options there,False
385,535,there for,False
385,539,for vegetarians,False
385,438,vegetarians but,False
385,189,but if,False
385,192,if you,False
385,562,you like,False
385,567,like having,False
385,574,having breakfast,False
385,584,breakfast anytime,False
385,592,anytime this,False
385,597,this place,False
385,50,place is,False
385,606,is open,False
385,617,and serves,False
385,624,serves breakfast,False
385,634,breakfast items,False
385,640,items all,False
385,644,all day,False
385,369,day and,False
385,652,and all,False
385,656,all night,False
385,34,its a,False
385,670,a handy,False
385,676,handy place,False
385,682,place to,False
385,685,to come,False
385,555,come if,False
385,172,if its,False
385,697,its midnight,False
385,613,midnight and,False
385,710,and youre,False
385,716,youre starvingthe,False
385,728,starvingthe cool,False
385,733,cool atmosphere,False
385,228,atmosphere is,False
385,747,is why,False
385,558,why you,False
385,755,you come,False
385,56,come here,False
385,765,here essentially,False
385,783,the food,False
385,788,food by,False
385,791,by itself,False
385,798,itself isnt,False
385,803,isnt mindblowing,False
385,551,mindblowing but,False
385,43,but it,False
385,243,it has,False
385,63,has a,False
385,828,a cool,False
385,833,cool vibe,False
385,843,and conveniently,False
385,594,conveniently is,False
385,859,is open,False
385,192,for your,False
385,875,your roundtheclock,False
385,889,roundtheclock eating,False
385,896,eating needs,False
385,906,i live,False
385,270,live here,False
385,125,here in,False
385,919,in vegas,False
385,925,vegas so,False
385,137,so im,False
385,931,im sure,False
385,936,sure ill,False
385,4,ill be,False
385,943,be back,False
385,948,back many,False
385,953,many times,False
385,141,times in,False
385,358,in the,False
385,966,the future,False
386,15,rating for,False
386,19,for this,False
386,24,this place,False
386,36,its hard,False
386,41,hard to,False
386,44,to rate,False
386,32,rate it,False
386,52,it anything,False
386,61,anything else,False
386,66,else since,False
386,72,since all,False
386,3,all i,False
386,78,i had,False
386,82,had was,False
386,9,was a,False
386,88,a glass,False
386,94,glass of,False
386,97,of wine,False
386,102,wine though,False
386,49,though it,False
386,112,it was,False
386,116,was good,False
386,125,i got,False
386,129,got carded,False
386,136,carded by,False
386,139,by the,False
386,143,the staff,False
386,149,staff which,False
386,21,which is,False
386,26,is a,False
386,160,a compliment,False
386,171,compliment but,False
386,175,but nothing,False
386,183,nothing extraordinary,False
386,197,extraordinary about,False
386,203,about oaces,False
386,209,oaces that,False
386,214,that would,False
386,220,would make,False
386,166,make me,False
386,228,me come,False
386,233,come back,False
386,238,back over,False
386,243,over and,False
386,247,and over,False
386,252,over again,False
386,258,again especially,False
386,269,especially since,False
386,275,since after,False
386,281,after poring,False
386,288,poring over,False
386,293,over the,False
386,297,the menu,False
386,302,menu discovering,False
386,314,discovering there,False
386,320,there were,False
386,175,were no,False
386,328,no vegetarian,False
386,339,vegetarian options,False
386,347,options that,False
386,352,that appealed,False
386,361,appealed to,False
386,225,to me,False
387,10,delicious gourmet,False
387,18,gourmet food,False
387,23,food to,False
387,26,to be,False
387,29,be had,False
387,33,had here,False
387,41,i had,False
387,45,had two,False
387,49,two different,False
387,59,different dishes,False
387,72,both vegetarian,False
387,3,and i,False
387,90,i enjoyed,False
387,98,enjoyed them,False
387,67,them both,False
387,108,both immensely,False
387,125,dont come,False
387,130,come here,False
387,50,here if,False
387,138,if you,False
387,142,you plan,False
387,121,plan on,False
387,150,on cramming,False
387,159,cramming yourself,False
387,168,yourself with,False
387,173,with as,False
387,176,as much,False
387,181,much food,False
387,186,food as,False
387,159,as you,False
387,193,you can,False
387,197,can eat,False
387,201,eat rather,False
387,208,rather come,False
387,213,come here,False
387,218,here to,False
387,90,to enjoy,False
387,98,enjoy the,False
387,231,the experience,False
387,242,experience of,False
387,245,of eating,False
387,0,eating delicious,False
387,262,delicious pot,False
387,266,pot roast,True
387,278,the portion,False
387,286,portion sizes,False
387,292,sizes are,False
387,147,are on,False
387,203,on the,False
387,303,the smaller,False
387,286,smaller size,False
387,316,size but,False
387,305,but all,False
387,324,all of,False
387,227,of the,False
387,331,the tastes,False
387,338,tastes are,False
387,342,are worth,False
387,348,worth savoring,False
390,3,id heard,False
390,9,heard such,False
390,14,such rave,False
390,19,rave reviews,False
390,27,reviews before,False
390,0,before i,False
390,36,i came,False
390,41,came here,False
390,46,here so,False
390,22,so i,False
390,51,i had,False
390,55,had some,False
390,60,some expectations,False
390,73,expectations built,False
390,79,built up,False
390,88,for my,False
390,91,my taste,False
390,97,taste the,False
390,101,the serving,False
390,109,serving sizes,False
390,115,sizes were,False
390,5,were a,False
390,122,a little,False
390,129,little small,False
390,139,i had,False
390,143,had the,False
390,147,the veggie,False
390,154,veggie burger,True
390,161,burger which,False
390,167,which was,False
390,171,was good,False
390,176,good but,False
390,180,but wasnt,False
390,186,wasnt mindblowing,False
390,202,i like,False
390,207,like the,False
390,211,the location,False
390,55,location so,False
390,223,so ill,False
390,227,ill likely,False
390,27,likely be,False
390,237,be back,False
390,242,back with,False
390,247,with friends,False
390,255,friends and,False
390,259,and ill,False
390,263,ill try,False
390,267,try other,False
390,273,other foods,False
390,279,foods but,False
390,92,but as,False
390,286,as of,False
390,289,of this,False
390,294,this moment,False
390,301,moment its,False
390,305,its not,False
390,309,not my,False
390,312,my favorite,False
390,321,favorite vegetarianfriendly,False
390,340,vegetarianfriendly place,False
390,105,place in,False
390,349,in town,False
392,5,this was,False
392,9,was the,False
392,13,the first,False
392,19,first restaurant,False
392,2,restaurant i,False
392,32,i went,False
392,37,went to,False
392,40,to upon,False
392,45,upon moving,False
392,52,moving here,False
392,57,here to,False
392,60,to vegas,False
392,74,great first,False
392,80,first impressions,False
392,6,im a,False
392,98,a vegetarian,False
392,109,vegetarian so,False
392,14,so i,False
392,114,i had,False
392,118,had the,False
392,122,the tofu,False
392,127,tofu burrito,True
392,139,i cant,False
392,144,cant remember,False
392,153,remember everything,False
392,30,everything i,False
392,166,i had,False
392,42,had on,False
392,131,on it,False
392,176,it but,False
392,180,but there,False
392,186,there are,False
392,190,are so,False
392,193,so many,False
392,198,many options,False
392,212,the place,False
392,218,place was,False
392,222,was crammed,False
392,230,crammed when,False
392,32,when we,False
392,238,we were,False
392,243,were there,False
392,254,and no,False
392,257,no wonder,False
392,268,i love,False
392,180,love the,False
392,277,the fusion,False
392,123,fusion of,False
392,287,of sushi,False
392,250,sushi and,False
392,297,and mexican,False
392,311,you wouldnt,False
392,319,wouldnt think,False
392,325,think these,False
392,331,these two,False
392,335,two things,False
392,342,things could,False
392,348,could go,False
392,351,go together,False
392,360,together but,False
392,364,but they,False
392,369,they do,False
392,293,do and,False
392,376,and its,False
392,380,its yummy,False
392,399,definitely plan,False
392,88,plan on,False
392,407,on returning,False
392,181,returning here,False
393,6,never before,False
393,13,before have,False
393,18,have i,False
393,20,i experienced,False
393,32,experienced such,False
393,14,such a,False
393,39,a customizable,False
393,52,customizable pizza,False
393,58,pizza place,False
393,64,place and,False
393,25,and i,False
393,70,i love,False
393,75,love it,False
393,81,i especially,False
393,92,especially appreciate,False
393,103,appreciate the,False
393,107,the vegan,False
393,113,vegan cheese,False
393,120,cheese options,False
393,128,options as,False
393,131,as well,False
393,136,well as,False
393,139,as the,False
393,143,the awesome,False
393,151,awesome selection,False
393,161,selection of,False
393,164,of toppings,False
393,178,so much,False
393,183,much fun,False
393,187,fun and,False
393,146,and so,False
393,194,so much,False
393,199,much deliciousness,False
393,220,cant wait,False
393,42,wait to,False
393,228,to come,False
393,233,come back,False
393,238,back again,False
394,7,i loved,False
394,13,loved this,False
394,18,this place,False
394,27,i had,False
394,31,had no,False
394,34,no idea,False
394,39,idea what,False
394,44,what to,False
394,47,to get,False
394,51,get since,False
394,34,since id,False
394,60,id never,False
394,66,never been,False
394,71,been there,False
394,77,there before,False
394,84,before but,False
