docID,position,term,label_x,term_before_x,term_after_x,inPrefixSuffix,tf,idf,isCapitalized,hasDescriptivePrefix,hasDescriptiveSuffix,hasIngredient
168,128,peas,True,the,nice,1.0,1,0.5,False,0,0,1
268,46,peas,False,pigeon,was,0.0,1,0.5,False,0,0,1
168,137,refreshing,False,a,touch,0.0,1,0.5,False,0,0,0
273,58,refreshing,False,a,way,0.0,1,0.5,False,0,0,0
168,150,thinking and,False,later,thinking,0.0,1,1.0,False,0,0,0
169,6,Valentines,False,to,Day,0.0,1,0.5,True,0,0,0
169,30,O,False,at,Noir,0.0,1,1.0,True,0,0,0
169,31,O Noir,False,at,Overall,0.0,1,1.0,True,0,0,0
169,31,Noir,False,O,Overall,0.0,1,1.0,True,0,0,0
169,41,laugh,False,good,One,0.0,1,1.0,False,0,0,0
169,43,recommendation,False,One,Maybe,0.0,1,1.0,False,0,0,0
169,46,wear,False,dont,your,0.0,1,1.0,False,0,0,0
169,49,clothes,False,BEST,to,0.0,1,1.0,False,0,0,0
169,59,possibility,False,really,that,0.0,1,1.0,False,0,0,0
169,63,drop,False,will,food,0.0,1,1.0,False,0,0,0
169,64,drop food,False,will,on,0.0,1,1.0,False,0,0,0
169,79,enter,False,You,into,0.0,1,1.0,False,0,0,0
169,84,brick,False,with,walls,0.0,1,0.25,False,0,0,0
240,130,brick,False,onion,and,0.0,2,0.25,False,0,0,0
240,140,brick,False,onion,was,0.0,2,0.25,False,0,0,0
609,326,brick,False,the,toast,0.0,1,0.25,False,0,0,0
169,87,and dim,False,walls,lights,0.0,1,1.0,False,0,0,0
169,90,preorder,False,You,your,0.0,1,1.0,False,0,0,0
169,104,introduced,False,are,to,0.0,1,1.0,False,0,0,0
169,107,waiteress,False,your,who,0.0,1,1.0,False,0,0,0
169,114,led,False,are,into,0.0,1,1.0,False,0,0,0
169,117,pitch,False,a,black,0.0,2,0.5,False,0,0,0
169,128,pitch,False,IS,black,0.0,2,0.5,False,0,0,0
169,118,pitch black,False,a,room,0.0,2,0.5,False,0,0,0
169,129,pitch black,False,IS,You,0.0,2,0.5,False,0,0,0
169,118,black,False,pitch,room,0.0,2,0.14285714285714285,False,0,0,0
169,129,black,False,pitch,You,0.0,2,0.14285714285714285,False,0,0,0
261,80,black,False,no,beans,0.0,1,0.14285714285714285,False,0,0,0
528,101,black,False,practically,in,0.0,1,0.14285714285714285,False,0,0,0
609,161,black,False,or,tea,0.0,2,0.14285714285714285,False,0,0,0
609,171,black,False,The,and,1.0,2,0.14285714285714285,False,0,0,0
612,101,black,False,practically,in,0.0,1,0.14285714285714285,False,0,0,0
169,141,eyes,False,Your,never,0.0,1,0.3333333333333333,False,0,0,0
526,133,eyes,False,mine,behold,0.0,1,0.3333333333333333,False,0,0,0
609,133,eyes,False,mine,behold,0.0,1,0.3333333333333333,False,0,0,0
169,143,adjust,False,never,and,0.0,1,1.0,False,0,0,0
169,144,adjust and,False,never,there,0.0,1,1.0,False,0,0,0
169,166,enters,False,someone,the,0.0,1,1.0,False,0,0,0
169,188,blind,False,while,This,0.0,1,1.0,False,0,0,0
169,207,speared,False,finally,a,0.0,1,1.0,False,0,0,0
169,232,lap,False,your,This,0.0,1,1.0,False,0,0,0
169,243,raising,False,at,awareness,0.0,1,1.0,False,0,0,0
169,244,raising awareness,False,at,but,0.0,1,1.0,False,0,0,0
169,244,awareness,False,raising,but,0.0,1,1.0,False,0,0,0
169,249,issues,False,my,with,0.0,1,0.5,False,0,0,0
243,91,issues,False,No,with,0.0,1,0.5,False,0,0,0
169,261,becomes,False,This,more,0.0,1,1.0,False,0,0,0
169,263,apparent,False,more,when,0.0,1,1.0,False,0,0,0
169,276,reliant,False,are,entirely,0.0,1,1.0,False,0,0,0
169,277,reliant entirely,False,are,on,0.0,1,1.0,False,0,0,0
169,287,distinctly,False,was,forgettable,0.0,1,1.0,False,0,0,0
169,288,distinctly forgettable,False,was,food,0.0,1,1.0,False,0,0,0
169,289,distinctly forgettable food,False,was,I,0.0,1,1.0,False,0,0,0
169,288,forgettable,False,distinctly,food,0.0,1,0.5,False,0,0,0
618,97,forgettable,False,was,the,0.0,1,0.5,False,0,0,0
169,289,forgettable food,False,distinctly,I,0.0,1,1.0,False,0,0,0
169,306,gimmicky,False,its,and,0.0,1,1.0,False,0,0,0
169,307,gimmicky and,False,its,that,0.0,1,1.0,False,0,0,0
169,310,translate,False,doesnt,well,0.0,1,1.0,False,0,0,0
169,317,become,False,will,a,0.0,1,1.0,False,0,0,0
170,12,Montreal bagels,False,had,and,1.0,1,1.0,True,0,0,0
170,13,Montreal bagels and,False,had,NYC,0.0,1,1.0,True,0,0,0
170,12,bagels,True,Montreal,and,1.0,4,0.25,False,0,0,0
170,15,bagels,True,NYC,and,1.0,4,0.25,False,0,0,0
170,33,bagels,True,Toronto,Several,0.0,4,0.25,False,0,0,0
170,42,bagels,True,for,I,1.0,4,0.25,False,0,0,0
170,13,bagels and,False,Montreal,NYC,0.0,2,0.5,False,0,0,0
170,16,bagels and,False,NYC,they,0.0,2,0.5,False,0,0,0
170,14,bagels and NYC,False,Montreal,bagels,0.0,1,1.0,True,0,0,0
170,14,and NYC,False,bagels,bagels,0.0,1,1.0,True,0,0,0
170,15,and NYC bagels,False,bagels,and,0.0,1,1.0,True,0,0,0
170,14,NYC,False,and,bagels,0.0,1,0.5,True,0,0,0
61,41,NYC,False,in,we,0.0,1,0.5,True,0,0,0
170,15,NYC bagels,False,and,and,1.0,1,1.0,True,0,0,0
170,16,NYC bagels and,False,and,they,1.0,1,1.0,True,0,0,0
170,23,category,False,a,all,0.0,1,1.0,False,0,0,0
170,30,focus,False,lets,on,0.0,1,1.0,False,0,0,0
170,49,Bagel,True,a,a,1.0,1,1.0,True,0,0,0
171,7,starving,False,absolutely,and,0.0,1,0.5,False,0,0,0
373,171,starving,False,youre,please,0.0,1,0.5,False,0,0,0
171,8,starving and,False,absolutely,I,0.0,1,1.0,False,0,0,0
171,15,fare,False,pub,so,0.0,2,0.16666666666666666,False,0,0,0
171,43,fare,False,pub,but,0.0,2,0.16666666666666666,False,0,0,0
501,41,fare,False,the,If,0.0,1,0.16666666666666666,False,0,0,0
526,115,fare,False,break,but,0.0,1,0.16666666666666666,False,0,0,0
609,115,fare,False,break,but,0.0,1,0.16666666666666666,False,0,0,0
610,422,fare,False,scrumptious,Five,0.0,1,0.16666666666666666,False,0,0,0
171,36,soso,False,only,Food,0.0,1,1.0,False,0,0,0
171,37,soso Food,False,only,Selection,0.0,1,1.0,True,0,0,0
171,56,curry dish,False,chicken,and,1.0,1,1.0,False,0,0,0
171,57,curry dish and,False,chicken,when,0.0,1,1.0,False,0,0,0
171,57,dish and,False,curry,when,0.0,1,0.3333333333333333,False,0,0,0
2,36,dish and,False,salmon,lamb,0.0,1,0.3333333333333333,False,0,0,0
625,16,dish and,False,noodle,instead,0.0,1,0.3333333333333333,False,1,0,0
171,87,hate,False,would,to,0.0,1,0.5,False,0,0,0
243,26,hate,False,I,losing,0.0,1,0.5,False,0,0,0
171,106,sauce rice,False,in,and,1.0,1,1.0,False,0,0,0
171,107,sauce rice and,False,in,a,0.0,1,1.0,False,0,0,0
171,127,curry killed,False,the,my,1.0,1,1.0,False,0,0,0
171,127,killed,False,curry,my,0.0,1,1.0,False,0,0,0
171,129,tastebuds,False,my,My,0.0,1,0.5,False,0,0,0
514,39,tastebuds,False,your,Eww,0.0,1,0.5,False,0,0,0
171,132,chose,False,husband,a,0.0,1,0.3333333333333333,False,0,0,0
251,26,chose,False,I,to,0.0,1,0.3333333333333333,False,0,0,0
365,144,chose,False,we,the,0.0,1,0.3333333333333333,False,0,0,0
171,142,charged,False,they,him,0.0,1,0.5,False,0,0,0
632,19,charged,False,and,expensive,0.0,1,0.5,False,0,0,0
171,145,dollars,False,two,each,0.0,1,0.5,False,0,0,0
509,162,dollars,False,Four,For,0.0,1,0.5,False,0,0,0
171,150,bacon and cheese,False,for,on,0.0,1,1.0,False,0,0,0
171,172,admit,False,Ill,was,0.0,1,0.5,False,0,0,0
618,51,admit,False,to,that,0.0,1,0.5,False,0,0,0
178,25,loves,False,family,this,0.0,1,0.25,False,0,0,0
355,10,loves,False,girlfriend,this,0.0,1,0.25,False,0,0,0
56,2,loves,False,sister,this,0.0,1,0.25,False,0,0,0
604,255,loves,False,Man,it,0.0,1,0.25,False,0,0,0
183,11,days,False,few,ago,0.0,1,1.0,False,0,0,0
183,18,coffee maker,False,a,This,0.0,1,1.0,False,0,0,0
183,18,maker,False,coffee,This,0.0,1,1.0,False,0,0,0
183,28,Walmarts,False,largest,Ive,0.0,2,0.5,True,0,0,0
183,46,Walmarts,False,most,it,0.0,2,0.5,True,0,0,0
183,58,tempered,False,short,guy,0.0,1,1.0,False,0,0,0
183,72,blood,False,my,pressure,0.0,1,0.5,False,0,0,0
513,306,blood,False,My,pressure,0.0,1,0.5,False,0,0,0
183,73,blood pressure,False,my,had,0.0,1,0.5,False,0,0,0
513,307,blood pressure,False,My,will,0.0,1,0.5,False,0,0,0
183,73,pressure,False,blood,had,0.0,1,0.5,False,0,0,0
513,307,pressure,False,blood,will,0.0,1,0.5,False,0,0,0
183,75,risen,False,had,too,0.0,1,1.0,False,0,0,0
188,16,reading,False,After,the,0.0,1,0.2,False,0,0,0
21,202,reading,False,In,the,0.0,1,0.2,False,0,0,0
506,8,reading,False,Stop,this,0.0,1,0.2,False,0,0,0
188,25,settled,False,I,on,0.0,1,0.5,False,0,0,0
511,83,settled,False,kinda,And,0.0,1,0.5,False,0,0,0
188,30,choiceThe,False,Great,ambience,0.0,1,1.0,True,0,0,0
188,46,guests,False,your,can,0.0,1,1.0,False,0,0,0
188,77,packed,False,be,The,0.0,1,0.16666666666666666,False,0,0,0
189,11,packed,False,was,I,0.0,1,0.16666666666666666,False,0,0,0
232,96,packed,False,was,full,0.0,1,0.16666666666666666,False,0,0,0
271,260,packed,False,be,or,0.0,1,0.16666666666666666,False,0,0,0
354,60,packed,False,so,its,0.0,1,0.16666666666666666,False,0,0,0
509,253,packed,False,been,with,0.0,1,0.16666666666666666,False,0,0,0
188,100,restaurants,False,three,Ive,0.0,1,0.2,False,0,0,0
25,4,restaurants,False,different,in,0.0,1,0.2,False,0,0,0
371,26,restaurants,False,nonfastfood,with,0.0,1,0.2,False,1,0,0
398,23,restaurants,False,favorite,in,0.0,1,0.2,False,0,0,0
7,37,restaurants,False,Vietnamese,outside,0.0,1,0.2,False,0,0,0
188,156,includes,False,That,one,0.0,1,1.0,False,0,0,0
188,197,dine,False,to,I,0.0,1,1.0,False,0,0,0
189,22,shown,False,were,to,0.0,1,1.0,False,0,0,0
189,25,booth,False,a,in,0.0,1,1.0,False,0,0,0
189,48,stay,False,to,friendly,0.0,1,0.16666666666666666,False,0,0,0
234,17,stay,False,to,on,0.0,2,0.16666666666666666,False,0,0,0
234,340,stay,False,to,here,0.0,2,0.16666666666666666,False,0,0,0
31,100,stay,False,there,away,0.0,1,0.16666666666666666,False,0,0,0
608,323,stay,False,just,far,0.0,1,0.16666666666666666,False,0,0,0
610,219,stay,False,tidbits,in,0.0,1,0.16666666666666666,False,0,0,0
189,65,basis,False,daily,and,0.0,1,0.5,False,0,0,0
354,128,basis,False,regular,I,0.0,1,0.5,False,0,0,0
189,66,basis and,False,daily,know,0.0,1,1.0,False,0,0,0
189,93,lips,False,your,All,0.0,1,0.5,False,0,0,0
509,104,lips,False,these,Ive,0.0,1,0.5,False,0,0,0
19,15,burgers and,False,good,people,0.0,1,1.0,False,0,0,0
19,55,pricy,False,little,for,0.0,1,0.5,False,0,0,0
37,25,pricy,False,pretty,There,0.0,1,0.5,False,0,0,0
191,24,nachos,True,the,excellent,1.0,1,0.2,False,0,0,0
248,33,nachos,True,steak,They,0.0,2,0.2,False,0,0,0
248,40,nachos,True,most,There,0.0,2,0.2,False,0,0,0
639,25,nachos,False,the,for,1.0,1,0.2,False,0,0,0
99,29,nachos,True,burnt,As,0.0,1,0.2,False,0,0,0
191,31,gratuity,False,that,is,0.0,1,1.0,False,0,0,0
191,46,assume,False,automatically,they,0.0,1,1.0,False,0,0,0
191,48,deserve,False,they,a,0.0,1,1.0,False,0,0,0
192,13,move,False,to,along,0.0,1,0.25,False,0,0,0
263,89,move,False,good,until,0.0,2,0.25,False,0,0,0
263,119,move,False,to,me,0.0,2,0.25,False,0,0,0
38,35,move,False,you,alongLots,0.0,1,0.25,False,0,0,0
192,24,food joints,False,fast,nowadays,0.0,1,1.0,False,0,0,0
192,25,food joints nowadays,False,fast,be,0.0,1,1.0,False,0,0,0
192,24,joints,False,food,nowadays,0.0,1,0.3333333333333333,False,0,0,0
248,85,joints,False,Mexican,The,0.0,1,0.3333333333333333,False,0,0,0
268,140,joints,False,Mexican,In,0.0,1,0.3333333333333333,False,0,0,0
192,25,joints nowadays,False,food,be,0.0,1,1.0,False,0,0,0
192,25,nowadays,False,joints,be,0.0,1,1.0,False,0,0,0
192,31,bag,False,your,before,0.0,1,0.16666666666666666,False,0,0,0
196,47,bag,False,your,before,0.0,1,0.16666666666666666,False,0,0,0
214,65,bag,False,a,of,1.0,1,0.16666666666666666,False,0,0,0
373,112,bag,False,doggie,But,0.0,1,0.16666666666666666,False,0,0,0
501,89,bag,False,your,The,0.0,1,0.16666666666666666,False,0,0,0
606,263,bag,False,grab,when,0.0,1,0.16666666666666666,False,0,0,0
192,51,machines,False,new,inside,0.0,1,1.0,False,0,0,0
192,60,and juice,False,order,and,0.0,1,1.0,False,0,0,0
192,61,and juice and,False,order,shakes,0.0,1,1.0,False,0,0,0
192,61,juice and,False,and,shakes,0.0,1,1.0,False,0,0,0
192,62,juice and shakes,False,and,Thanks,0.0,1,1.0,False,0,0,0
192,62,and shakes,False,juice,Thanks,0.0,1,1.0,False,0,0,0
192,63,and shakes Thanks,False,juice,but,0.0,1,1.0,True,0,0,0
192,62,shakes,False,and,Thanks,0.0,1,1.0,False,0,0,0
192,63,shakes Thanks,False,and,but,0.0,1,1.0,True,0,0,0
192,63,Thanks,False,shakes,but,0.0,1,0.3333333333333333,True,0,0,0
225,96,Thanks,False,future,again,0.0,1,0.3333333333333333,True,0,0,0
192,66,thanks,False,no,Id,0.0,1,1.0,False,0,0,0
192,75,fashioned,False,old,human,0.0,1,1.0,False,0,0,0
195,14,sometime,False,for,now,0.0,1,0.5,False,0,0,0
218,40,sometime,False,was,ago,0.0,1,0.5,False,0,0,0
195,19,seems,False,always,busy,0.0,1,0.3333333333333333,False,0,0,0
254,2,seems,False,place,to,0.0,1,0.3333333333333333,False,0,0,0
394,20,seems,False,it,like,0.0,1,0.3333333333333333,False,0,0,0
195,23,curiosity,False,my,has,0.0,1,1.0,False,0,0,0
195,27,satisfied and,False,been,Im,0.0,1,1.0,False,0,0,0
195,41,struck,False,It,me,0.0,1,1.0,False,0,0,0
195,49,yuppies,False,that,feel,0.0,2,0.5,False,0,0,0
195,59,yuppies,False,other,do,0.0,2,0.5,False,0,0,0
195,65,sooo,False,is,goodReally,0.0,1,0.5,False,0,0,0
195,66,sooo goodReally,False,is,Youve,0.0,1,1.0,True,0,0,0
195,66,goodReally,False,sooo,Youve,0.0,1,1.0,True,0,0,0
195,69,thereNo,False,eaten,But,0.0,1,1.0,True,0,0,0
195,73,yuppy,False,my,friends,0.0,1,1.0,False,0,0,0
195,105,oxtail,False,called,fries,0.0,1,0.5,False,0,0,0
268,54,oxtail,False,that,sauce,0.0,1,0.5,False,0,0,0
195,106,oxtail fries,True,called,which,1.0,1,1.0,False,0,0,0
195,166,presentable,False,looked,but,0.0,1,1.0,False,0,0,0
195,184,asian fusion,False,the,just,0.0,1,1.0,False,0,0,0
195,184,fusion,False,asian,just,0.0,1,0.5,False,0,0,0
628,15,fusion,False,is,sushi,0.0,1,0.5,False,0,0,0
195,195,Wendys,False,a,burger,0.0,1,1.0,True,0,0,0
195,196,Wendys burger,False,a,over,0.0,1,1.0,True,0,0,0
196,21,forced,False,been,to,0.0,1,1.0,False,0,0,0
196,33,thrus,False,drive,Ive,0.0,1,1.0,False,0,0,0
196,40,luster,False,lack,service,0.0,1,1.0,False,0,0,0
196,63,advice,False,My,is,0.0,1,1.0,False,0,0,0
2,26,beef tartar,True,their,and,1.0,1,1.0,False,0,0,0
2,27,beef tartar and,False,their,pork,0.0,1,1.0,False,0,0,0
2,27,tartar and,False,beef,pork,0.0,1,1.0,False,0,0,0
2,28,tartar and pork,False,beef,belly,0.0,1,1.0,False,0,0,0
2,35,salmon dish,False,a,and,1.0,1,1.0,False,0,0,0
2,36,salmon dish and,False,a,lamb,0.0,1,1.0,False,0,0,0
2,37,dish and lamb,False,salmon,meal,0.0,1,1.0,False,0,0,0
2,37,and lamb,False,dish,meal,0.0,1,1.0,False,0,0,0
2,40,mains,False,for,Everything,0.0,1,1.0,False,0,0,0
2,49,length,False,at,about,0.0,1,1.0,False,0,0,0
2,54,listed,False,the,ingredients,0.0,1,0.5,False,0,0,0
99,149,listed,False,is,on,0.0,1,0.5,False,0,0,0
2,73,montreal,False,downtown,but,0.0,1,1.0,False,0,0,0
2,77,metro,False,the,out,0.0,1,1.0,False,0,0,0
2,85,walk,False,minute,from,0.0,1,0.125,False,0,0,0
234,146,walk,False,to,around,0.0,1,0.125,False,0,0,0
257,18,walk,False,can,to,0.0,1,0.125,False,0,0,0
260,237,walk,False,a,from,0.0,1,0.125,False,0,0,0
261,16,walk,False,for,ups,0.0,1,0.125,False,0,0,0
506,156,walk,False,I,by,0.0,1,0.125,False,0,0,0
613,454,walk,False,wont,away,0.0,1,0.125,False,0,0,0
73,80,walk,False,or,in,0.0,1,0.125,False,0,0,0
20,13,opened,False,finally,my,0.0,1,0.3333333333333333,False,0,0,0
218,20,opened,False,it,I,0.0,1,0.3333333333333333,False,0,0,0
509,10,opened,False,it,and,0.0,1,0.3333333333333333,False,0,0,0
20,35,forgotten,False,had,about,0.0,1,0.5,False,0,0,0
614,92,forgotten,False,from,or,0.0,1,0.5,False,0,0,0
20,62,ginger,False,a,beer,0.0,1,0.5,False,0,0,1
71,38,ginger,False,cake,spice,0.0,1,0.5,False,0,0,1
20,63,ginger beer,True,a,which,1.0,1,1.0,False,0,0,1
20,106,mushroom bun,True,the,is,1.0,1,1.0,False,0,0,0
20,113,pork belly bun,True,The,was,1.0,1,1.0,False,0,0,0
20,113,belly bun,False,pork,was,1.0,1,1.0,False,0,0,0
20,134,bun plain,False,the,so,1.0,1,1.0,False,0,0,0
20,134,plain,False,bun,so,0.0,2,0.2,False,0,0,0
20,150,plain,False,us,with,0.0,2,0.2,False,0,0,0
518,51,plain,False,the,ole,0.0,1,0.2,False,0,0,0
525,11,plain,False,of,noodles,0.0,1,0.2,False,0,0,0
608,11,plain,False,of,noodles,0.0,1,0.2,False,0,0,0
20,157,Momofuko,False,The,ramen,0.0,2,0.5,True,0,0,0
20,175,Momofuko,False,anymore,is,0.0,2,0.5,True,0,0,0
20,158,Momofuko ramen,False,The,was,1.0,1,1.0,True,0,0,0
20,158,ramen,True,Momofuko,was,1.0,2,0.14285714285714285,False,0,0,0
20,186,ramen,True,real,Ive,0.0,2,0.14285714285714285,False,0,0,0
61,26,ramen,True,try,in,1.0,4,0.14285714285714285,False,0,0,0
61,46,ramen,True,good,listening,0.0,4,0.14285714285714285,False,0,0,0
61,106,ramen,True,sumo,beware,0.0,4,0.14285714285714285,False,1,0,0
61,123,ramen,True,sumo,came,1.0,4,0.14285714285714285,False,0,0,0
64,104,ramen,True,few,options,1.0,1,0.14285714285714285,False,0,0,0
20,160,awful,False,was,It,0.0,1,0.5,False,0,0,0
20,169,bites,False,few,I,0.0,1,1.0,False,0,0,0
20,172,handle,False,couldnt,eating,0.0,1,0.5,False,0,0,0
610,81,handle,False,can,They,0.0,1,0.5,False,0,0,0
20,173,handle eating,False,couldnt,anymore,0.0,1,1.0,False,0,0,0
20,174,handle eating anymore,False,couldnt,Momofuko,0.0,1,1.0,False,0,0,0
20,174,eating anymore,False,handle,Momofuko,0.0,1,1.0,False,0,0,0
20,175,eating anymore Momofuko,False,handle,is,0.0,1,1.0,True,0,0,0
20,174,anymore,False,eating,Momofuko,0.0,1,1.0,False,0,0,0
20,175,anymore Momofuko,False,eating,is,0.0,1,1.0,True,0,0,0
200,15,gas,False,get,Service,0.0,1,0.5,False,0,0,0
225,26,gas,False,get,Today,0.0,1,0.5,False,0,0,0
202,2,fashion,False,old,candy,0.0,1,1.0,False,0,0,0
202,3,fashion candy,False,old,store,0.0,1,1.0,False,0,0,0
202,3,candy,True,fashion,store,1.0,1,1.0,False,0,0,0
202,19,purchases,False,several,Even,0.0,1,1.0,False,0,0,0
202,24,buy,False,dont,anything,0.0,2,0.3333333333333333,False,0,0,0
202,33,buy,False,wont,the,0.0,2,0.3333333333333333,False,0,0,0
274,126,buy,False,to,a,0.0,1,0.3333333333333333,False,0,0,0
202,38,bacon soda,False,or,again,0.0,1,1.0,False,0,0,0
202,38,soda,True,bacon,again,1.0,1,0.2,False,0,0,0
211,64,soda,True,of,to,1.0,3,0.2,False,0,0,0
211,94,soda,True,the,We,1.0,3,0.2,False,0,0,0
211,202,soda,True,of,would,1.0,3,0.2,False,0,0,0
223,39,soda,True,of,The,1.0,1,0.2,False,0,0,0
203,18,shares,False,It,a,0.0,1,1.0,False,0,0,0
203,23,Subway,False,a,sandwich,0.0,1,1.0,True,0,0,0
203,24,Subway sandwich,True,a,shop,1.0,1,1.0,True,0,0,0
203,36,sandwich and ruin,False,healthy,the,0.0,1,1.0,False,0,0,0
203,36,and ruin,False,sandwich,the,0.0,1,1.0,False,1,0,0
203,36,ruin,False,and,the,0.0,1,0.5,False,0,0,0
235,95,ruin,False,will,the,0.0,1,0.5,False,0,0,0
203,40,topping,False,by,it,0.0,1,1.0,False,0,0,0
203,46,donuts,True,few,LOLOther,0.0,2,0.14285714285714285,False,0,0,0
203,54,donuts,True,favorite,Youd,0.0,2,0.14285714285714285,False,0,0,0
221,8,donuts,True,dozen,for,1.0,4,0.14285714285714285,False,0,0,0
221,19,donuts,True,of,to,1.0,4,0.14285714285714285,False,0,0,0
221,29,donuts,True,sugar,I,0.0,4,0.14285714285714285,False,0,0,0
221,67,donuts,True,the,they,1.0,4,0.14285714285714285,False,0,0,0
47,43,donuts,True,shortcakes,they,0.0,1,0.14285714285714285,False,0,0,0
203,47,donuts LOLOther,False,few,than,0.0,1,1.0,True,0,0,0
203,47,LOLOther,False,donuts,than,0.0,1,1.0,True,0,0,0
203,51,Winchells,False,its,my,0.0,2,0.5,True,0,0,0
203,66,Winchells,False,like,Its,0.0,2,0.5,True,0,0,0
203,59,annoy,False,really,me,0.0,1,1.0,False,0,0,0
203,77,tooth,False,sweet,strikes,0.0,1,1.0,False,0,0,0
204,6,company,False,our,had,0.0,1,0.5,False,0,0,0
509,402,company,False,entertain,in,0.0,1,0.5,False,0,0,0
204,13,planned,False,had,on,1.0,1,1.0,False,0,0,0
204,32,opted,False,we,for,0.0,1,0.25,False,0,0,0
248,15,opted,False,We,to,0.0,1,0.25,False,1,0,0
513,191,opted,False,I,for,0.0,1,0.25,False,0,0,0
613,231,opted,False,I,for,0.0,1,0.25,False,0,0,0
204,35,Hash,False,the,House,0.0,1,0.25,True,0,0,0
380,4,Hash,False,the,House,0.0,1,0.25,True,0,0,0
528,54,Hash,False,Hangover,The,0.0,1,0.25,True,0,0,0
612,54,Hash,False,Hangover,The,0.0,1,0.25,True,0,0,0
204,45,and waffles,False,chicken,This,0.0,2,0.3333333333333333,False,0,0,0
204,63,and waffles,False,chicken,reviewed,0.0,2,0.3333333333333333,False,0,0,0
524,17,and waffles,False,chicken,Perfectly,0.0,1,0.3333333333333333,False,0,1,0
204,45,waffles,True,and,This,0.0,2,0.14285714285714285,False,0,0,0
204,63,waffles,True,and,reviewed,1.0,2,0.14285714285714285,False,0,0,0
385,73,waffles,True,the,with,1.0,1,0.14285714285714285,False,0,0,0
524,17,waffles,True,and,Perfectly,1.0,2,0.14285714285714285,False,0,1,0
524,51,waffles,True,buttery,with,1.0,2,0.14285714285714285,False,0,0,0
93,39,waffles,True,peach,The,0.0,2,0.14285714285714285,False,0,0,0
93,41,waffles,True,The,were,1.0,2,0.14285714285714285,False,0,1,0
204,92,companions,False,my,had,0.0,1,1.0,False,0,0,0
204,95,meatloaf,True,the,and,1.0,1,0.3333333333333333,False,0,0,0
219,60,meatloaf,True,the,plate,1.0,1,0.3333333333333333,False,0,0,0
516,28,meatloaf,True,of,Hey,1.0,1,0.3333333333333333,False,0,0,0
204,96,meatloaf and,False,the,he,0.0,1,1.0,False,0,0,0
206,16,food court,False,a,area,0.0,1,0.3333333333333333,False,0,0,0
239,28,food court,False,The,is,1.0,2,0.3333333333333333,False,0,1,0
239,109,food court,False,the,being,0.0,2,0.3333333333333333,False,0,0,0
206,16,court,False,food,area,0.0,1,0.3333333333333333,False,0,0,0
239,28,court,False,food,is,0.0,2,0.3333333333333333,False,0,1,0
239,109,court,False,food,being,0.0,2,0.3333333333333333,False,0,0,0
206,37,Popeyes,False,tried,prior,0.0,2,0.5,True,0,0,0
206,56,Popeyes,False,all,Chicken,0.0,2,0.5,True,0,0,0
208,36,improve,False,they,their,0.0,1,0.5,False,0,0,0
520,52,improve,False,really,the,0.0,1,0.5,False,0,0,0
21,2,intrigued,False,always,of,0.0,1,1.0,False,0,0,0
21,23,Read,False,summer,the,0.0,1,1.0,True,0,0,0
21,40,dietary,False,has,restrictions,0.0,1,1.0,False,0,0,0
21,41,dietary restrictions,False,has,and,0.0,1,1.0,False,0,0,0
21,42,dietary restrictions and,False,has,needs,0.0,1,1.0,False,0,0,0
21,42,restrictions and,False,dietary,needs,0.0,1,1.0,False,0,0,0
21,102,arrival,False,Upon,the,0.0,1,0.5,False,0,0,0
224,217,arrival,False,its,Im,0.0,1,0.5,False,0,0,0
21,129,foods separately,False,our,the,0.0,1,1.0,False,0,0,0
21,129,separately,False,foods,the,0.0,1,1.0,False,0,0,0
21,200,and leave,False,up,In,0.0,1,1.0,False,0,0,0
21,214,and cheese and,False,mac,poutine,0.0,1,0.5,False,0,0,0
211,46,and cheese and,False,mac,two,0.0,1,0.5,False,0,0,0
21,215,cheese and poutine,False,and,we,1.0,1,1.0,False,0,0,0
21,215,and poutine,False,cheese,we,0.0,1,1.0,False,0,0,0
210,12,Weighing,False,today,my,0.0,1,1.0,True,0,0,0
210,27,dogs,False,hot,One,0.0,1,1.0,False,0,0,0
210,29,mustard,False,One,only,0.0,1,0.25,False,0,0,0
254,75,mustard,True,little,I,1.0,1,0.25,False,0,0,0
513,35,mustard,True,spicy,salt,1.0,2,0.25,False,0,0,0
210,33,Chicago,False,a,style,0.0,1,1.0,True,0,0,0
210,39,tater,False,of,tots,0.0,1,0.5,False,0,0,0
258,282,tater,False,with,tots,0.0,1,0.5,False,0,0,0
210,40,tater tots,True,of,and,1.0,1,0.5,False,0,0,0
258,283,tater tots,True,with,You,0.0,1,0.5,False,0,0,0
210,41,tater tots and,False,of,a,1.0,1,1.0,False,0,0,0
210,40,tots,False,tater,and,0.0,1,0.3333333333333333,False,0,0,0
258,283,tots,True,tater,You,0.0,2,0.3333333333333333,False,0,0,0
258,291,tots,True,The,come,1.0,2,0.3333333333333333,False,0,1,0
210,41,tots and,False,tater,a,0.0,1,1.0,False,0,0,0
210,50,burger fries,False,classic,and,0.0,1,0.5,False,0,0,0
610,55,burger fries,False,food,and,0.0,1,0.5,False,0,0,0
210,51,burger fries and,False,classic,a,0.0,1,0.5,False,0,0,0
610,56,burger fries and,False,food,a,0.0,1,0.5,False,0,0,0
210,64,staffed,False,was,with,0.0,1,1.0,False,0,0,0
210,104,abusing,False,like,my,0.0,1,1.0,False,0,0,0
210,106,body,False,my,with,0.0,1,1.0,False,0,0,0
